idtyp,idsubj,sequencePC,period,belief,contribution,subject,idsess,group,otherscontrib,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,u,predictedcontribution,half
1,506,1,5,5,4,6,5,3,12,0,0,0,1,2,2,3,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,2,1
1,521,1,5,4,0,21,5,3,13,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,4,1
1,502,1,6,2,1,2,5,3,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
4,519,1,6,4,0,19,5,3,2,0,0,0,1,2,2,2,3,3,1,2,3,2,2,2,0,2,3,0,0,0,5,2,2
1,513,1,6,4,4,13,5,3,1,0,1,2,4,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,20,12,4,2
1,520,1,6,1,1,20,5,3,2,0,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,15,1,2
3,522,1,7,3,4,22,5,3,2,0,1,2,3,4,5,6,7,8,9,10,11,12,13,13,13,12,11,10,8,0,15,3,2
3,517,1,7,2,1,17,5,3,3,0,0,1,2,3,4,5,6,7,8,8,8,7,6,5,4,3,2,1,0,0,8,1,2
1,506,1,7,5,5,6,5,3,2,0,0,0,1,2,2,3,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,2,2
1,509,1,7,4,0,9,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2
2,515,1,8,3,0,15,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,502,1,8,1,1,2,5,3,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2
1,518,1,8,1,0,18,5,3,2,0,1,3,4,5,6,8,10,10,10,10,9,8,7,14,15,15,12,14,15,15,8,1,2
1,504,1,8,3,5,4,5,3,0,0,2,3,4,5,5,7,9,10,10,10,10,15,15,15,20,20,20,20,20,20,15,4,2
1,514,1,9,3,2,14,5,3,2,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,7,3,2
3,522,1,9,3,3,22,5,3,2,0,1,2,3,4,5,6,7,8,9,10,11,12,13,13,13,12,11,10,8,0,15,3,2
1,507,1,9,3,0,7,5,3,3,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,10,3,2
1,513,1,9,2,3,13,5,3,2,0,1,2,4,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,20,12,2,2
3,517,1,10,4,3,17,5,3,2,0,0,1,2,3,4,5,6,7,8,8,8,7,6,5,4,3,2,1,0,0,8,3,2
1,510,1,10,3,0,10,5,3,3,0,0,1,2,3,4,5,6,7,0,0,10,11,12,13,14,15,16,20,20,20,16,2,2
2,511,1,10,5,3,11,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2
1,514,1,10,3,3,14,5,3,2,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,7,3,2
1,505,1,1,6,0,5,5,4,6,0,0,0,0,2,4,4,5,7,8,8,9,10,10,12,0,16,5,18,10,20,12,4,1
1,520,1,1,7,8,20,5,4,3,0,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,15,4,1
3,522,1,1,7,8,22,5,4,3,0,1,2,3,4,5,6,7,8,9,10,11,12,13,13,13,12,11,10,8,0,15,7,1
1,521,1,1,3,2,21,5,4,5,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,3,1
1,504,1,2,13,12,4,5,4,2,0,2,3,4,5,5,7,9,10,10,10,10,15,15,15,20,20,20,20,20,20,15,15,1
1,501,1,2,14,0,1,5,4,6,0,1,2,3,4,5,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1
2,515,1,2,10,0,15,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,506,1,2,10,7,6,5,4,4,0,0,0,1,2,2,3,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,4,1
1,501,1,3,13,0,1,5,4,6,0,1,2,3,4,5,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1
1,506,1,3,6,7,6,5,4,4,0,0,0,1,2,2,3,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,3,1
4,519,1,3,8,6,19,5,4,4,0,0,0,1,2,2,2,3,3,1,2,3,2,2,2,0,2,3,0,0,0,5,3,1
3,522,1,3,6,6,22,5,4,4,0,1,2,3,4,5,6,7,8,9,10,11,12,13,13,13,12,11,10,8,0,15,6,1
4,519,1,4,7,6,19,5,4,3,0,0,0,1,2,2,2,3,3,1,2,3,2,2,2,0,2,3,0,0,0,5,3,1
3,517,1,4,7,4,17,5,4,4,0,0,1,2,3,4,5,6,7,8,8,8,7,6,5,4,3,2,1,0,0,8,6,1
3,522,1,4,5,4,22,5,4,4,0,1,2,3,4,5,6,7,8,9,10,11,12,13,13,13,12,11,10,8,0,15,5,1
1,502,1,4,4,1,2,5,4,5,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,522,1,5,5,5,22,5,4,4,0,1,2,3,4,5,6,7,8,9,10,11,12,13,13,13,12,11,10,8,0,15,5,1
1,513,1,5,2,2,13,5,4,5,0,1,2,4,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,20,12,2,1
1,518,1,5,8,6,18,5,4,4,0,1,3,4,5,6,8,10,10,10,10,9,8,7,14,15,15,12,14,15,15,8,10,1
1,504,1,5,4,5,4,5,4,4,0,2,3,4,5,5,7,9,10,10,10,10,15,15,15,20,20,20,20,20,20,15,5,1
2,512,1,6,3,0,12,5,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2
4,516,1,6,10,20,16,5,4,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2
2,515,1,6,7,0,15,5,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,503,1,6,4,20,3,5,4,7,0,1,2,4,5,6,8,10,10,10,12,12,12,15,15,15,17,17,20,20,20,20,5,2
1,504,1,7,4,5,4,5,4,0,0,2,3,4,5,5,7,9,10,10,10,10,15,15,15,20,20,20,20,20,20,15,5,2
1,513,1,7,1,0,13,5,4,2,0,1,2,4,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,20,12,1,2
1,510,1,7,4,0,10,5,4,2,0,0,1,2,3,4,5,6,7,0,0,10,11,12,13,14,15,16,20,20,20,16,3,2
4,524,1,7,0,0,24,5,4,2,19,20,18,19,20,15,19,15,16,19,20,16,18,19,20,18,15,18,20,19,18,19,19,2
2,523,1,8,5,0,23,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,508,1,8,6,8,8,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2
1,501,1,8,3,8,1,5,4,3,0,1,2,3,4,5,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,2
3,517,1,8,3,1,17,5,4,5,0,0,1,2,3,4,5,6,7,8,8,8,7,6,5,4,3,2,1,0,0,8,2,2
1,506,1,9,5,4,6,5,4,1,0,0,0,1,2,2,3,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,2,2
4,519,1,9,3,0,19,5,4,2,0,0,0,1,2,2,2,3,3,1,2,3,2,2,2,0,2,3,0,0,0,5,1,2
1,510,1,9,10,2,10,5,4,1,0,0,1,2,3,4,5,6,7,0,0,10,11,12,13,14,15,16,20,20,20,16,0,2
1,521,1,9,6,0,21,5,4,2,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,6,2
1,520,1,10,3,4,20,5,4,5,0,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,15,1,2
4,516,1,10,4,15,16,5,4,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2
1,507,1,10,2,0,7,5,4,6,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,10,2,2
2,515,1,10,3,0,15,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,502,1,1,2,1,2,5,5,9,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,504,1,1,13,13,4,5,5,5,0,2,3,4,5,5,7,9,10,10,10,10,15,15,15,20,20,20,20,20,20,15,15,1
4,519,1,1,20,4,19,5,5,8,0,0,0,1,2,2,2,3,3,1,2,3,2,2,2,0,2,3,0,0,0,5,0,1
1,507,1,1,10,10,7,5,5,6,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,10,10,1
2,512,1,2,7,0,12,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
1,521,1,2,4,5,21,5,5,5,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,4,1
2,523,1,2,5,0,23,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,514,1,2,15,14,14,5,5,2,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,7,15,1
2,523,1,3,6,0,23,5,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,516,1,3,4,20,16,5,5,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1
1,505,1,3,6,0,5,5,5,11,0,0,0,0,2,4,4,5,7,8,8,9,10,10,12,0,16,5,18,10,20,12,4,1
2,511,1,3,11,12,11,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1
1,514,1,4,10,10,14,5,5,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,7,10,1
1,505,1,4,8,0,5,5,5,15,0,0,0,0,2,4,4,5,7,8,8,9,10,10,12,0,16,5,18,10,20,12,7,1
1,503,1,4,6,20,3,5,5,8,0,1,2,4,5,6,8,10,10,10,12,12,12,15,15,15,17,17,20,20,20,20,8,1
4,524,1,4,10,15,24,5,5,10,19,20,18,19,20,15,19,15,16,19,20,16,18,19,20,18,15,18,20,19,18,19,20,1
4,519,1,5,5,3,19,5,5,0,0,0,0,1,2,2,2,3,3,1,2,3,2,2,2,0,2,3,0,0,0,5,2,1
1,510,1,5,4,0,10,5,5,1,0,0,1,2,3,4,5,6,7,0,0,10,11,12,13,14,15,16,20,20,20,16,3,1
1,502,1,5,3,1,2,5,5,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,505,1,5,10,0,5,5,5,1,0,0,0,0,2,4,4,5,7,8,8,9,10,10,12,0,16,5,18,10,20,12,8,1
1,518,1,6,4,5,18,5,5,0,0,1,3,4,5,6,8,10,10,10,10,9,8,7,14,15,15,12,14,15,15,8,5,2
1,521,1,6,12,0,21,5,5,2,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,12,2
3,517,1,6,2,0,17,5,5,2,0,0,1,2,3,4,5,6,7,8,8,8,7,6,5,4,3,2,1,0,0,8,1,2
1,509,1,6,5,0,9,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2
2,508,1,7,7,10,8,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2
1,521,1,7,5,3,21,5,5,6,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,5,2
1,514,1,7,8,9,14,5,5,4,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,7,8,2
1,507,1,7,4,0,7,5,5,7,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,10,4,2
1,503,1,8,6,20,3,5,5,4,0,1,2,4,5,6,8,10,10,10,12,12,12,15,15,15,17,17,20,20,20,20,8,2
1,506,1,8,4,3,6,5,5,10,0,0,0,1,2,2,3,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,2,2
2,511,1,8,6,10,11,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2
1,520,1,8,0,0,20,5,5,11,0,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,15,0,2
1,502,1,9,1,1,2,5,5,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2
3,517,1,9,4,3,17,5,5,4,0,0,1,2,3,4,5,6,7,8,8,8,7,6,5,4,3,2,1,0,0,8,3,2
1,504,1,9,3,10,4,5,5,1,0,2,3,4,5,5,7,9,10,10,10,10,15,15,15,20,20,20,20,20,20,15,4,2
1,509,1,9,5,0,9,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2
2,523,1,10,8,0,23,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,508,1,10,6,0,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2
1,518,1,10,0,0,18,5,5,0,0,1,3,4,5,6,8,10,10,10,10,9,8,7,14,15,15,12,14,15,15,8,0,2
1,505,1,10,1,0,5,5,5,0,0,0,0,0,2,4,4,5,7,8,8,9,10,10,12,0,16,5,18,10,20,12,0,2
2,508,1,1,9,0,8,5,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1
2,523,1,1,20,10,23,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,509,1,1,8,0,9,5,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1
4,524,1,1,17,18,24,5,6,3,19,20,18,19,20,15,19,15,16,19,20,16,18,19,20,18,15,18,20,19,18,19,18,1
1,510,1,2,15,15,10,5,6,5,0,0,1,2,3,4,5,6,7,0,0,10,11,12,13,14,15,16,20,20,20,16,14,1
1,507,1,2,6,5,7,5,6,8,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,10,6,1
3,522,1,2,4,5,22,5,6,8,0,1,2,3,4,5,6,7,8,9,10,11,12,13,13,13,12,11,10,8,0,15,4,1
2,511,1,2,4,5,11,5,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1
4,524,1,3,0,0,24,5,6,12,19,20,18,19,20,15,19,15,16,19,20,16,18,19,20,18,15,18,20,19,18,19,19,1
1,518,1,3,8,8,18,5,6,10,0,1,3,4,5,6,8,10,10,10,10,9,8,7,14,15,15,12,14,15,15,8,10,1
1,514,1,3,8,9,14,5,6,9,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,7,8,1
1,503,1,3,6,20,3,5,6,6,0,1,2,4,5,6,8,10,10,10,12,12,12,15,15,15,17,17,20,20,20,20,8,1
1,513,1,4,3,0,13,5,6,3,0,1,2,4,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,20,12,4,1
2,512,1,4,4,0,12,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
1,520,1,4,5,5,20,5,6,2,0,1,1,1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,15,2,1
1,504,1,4,3,5,4,5,6,2,0,2,3,4,5,5,7,9,10,10,10,10,15,15,15,20,20,20,20,20,20,15,4,1
1,507,1,5,5,5,7,5,6,5,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,10,5,1
1,509,1,5,5,0,9,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1
2,511,1,5,4,4,11,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1
1,514,1,5,11,11,14,5,6,3,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,7,11,1
1,505,1,6,6,0,5,5,6,4,0,0,0,0,2,4,4,5,7,8,8,9,10,10,12,0,16,5,18,10,20,12,4,2
2,508,1,6,6,0,8,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2
4,524,1,6,7,12,24,5,6,0,19,20,18,19,20,15,19,15,16,19,20,16,18,19,20,18,15,18,20,19,18,19,15,2
2,511,1,6,5,0,11,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2
2,511,1,7,3,2,11,5,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2
4,516,1,7,10,20,16,5,6,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2
2,523,1,7,5,0,23,5,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,503,1,7,7,20,3,5,6,7,0,1,2,4,5,6,8,10,10,10,12,12,12,15,15,15,17,17,20,20,20,20,10,2
1,507,1,8,5,5,7,5,6,2,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,10,5,2
4,524,1,8,1,0,24,5,6,4,19,20,18,19,20,15,19,15,16,19,20,16,18,19,20,18,15,18,20,19,18,19,20,2
3,522,1,8,3,4,22,5,6,3,0,1,2,3,4,5,6,7,8,9,10,11,12,13,13,13,12,11,10,8,0,15,3,2
4,519,1,8,3,3,19,5,6,3,0,0,0,1,2,2,2,3,3,1,2,3,2,2,2,0,2,3,0,0,0,5,1,2
4,516,1,9,5,20,16,5,6,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2
2,523,1,9,3,0,23,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,511,1,9,4,2,11,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2
2,515,1,9,3,0,15,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,502,1,10,2,1,2,5,6,7,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
3,522,1,10,2,2,22,5,6,7,0,1,2,3,4,5,6,7,8,9,10,11,12,13,13,13,12,11,10,8,0,15,2,2
1,503,1,10,5,20,3,5,6,1,0,1,2,4,5,6,8,10,10,10,12,12,12,15,15,15,17,17,20,20,20,20,6,2
1,501,1,10,5,0,1,5,6,8,0,1,2,3,4,5,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,2
2,614,1,1,6,0,14,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,613,1,1,2,0,13,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
3,601,1,1,2,0,1,6,1,0,0,1,2,3,4,5,6,7,8,9,10,10,10,10,10,10,10,10,10,5,0,5,2,1
1,617,1,1,12,0,17,6,1,0,3,3,3,3,3,4,5,10,10,10,10,10,10,10,15,15,15,15,15,15,15,14,10,1
4,616,1,2,5,0,16,6,1,6,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,20,1
1,605,1,2,8,5,5,6,1,5,0,1,2,4,5,6,7,8,9,10,11,12,14,15,16,17,18,18,19,20,20,20,9,1
1,620,1,2,8,12,20,6,1,2,0,0,0,0,1,2,2,3,3,3,4,4,4,4,5,5,5,6,6,6,7,10,3,1
1,608,1,2,6,2,8,6,1,6,0,0,0,1,2,2,3,3,4,4,5,6,6,7,7,8,8,9,10,10,10,2,3,1
2,613,1,3,2,0,13,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
1,608,1,3,7,3,8,6,1,6,0,0,0,1,2,2,3,3,4,4,5,6,6,7,7,8,8,9,10,10,10,2,3,1
1,620,1,3,6,8,20,6,1,4,0,0,0,0,1,2,2,3,3,3,4,4,4,4,5,5,5,6,6,6,7,10,2,1
1,617,1,3,4,10,17,6,1,4,3,3,3,3,3,4,5,10,10,10,10,10,10,10,15,15,15,15,15,15,15,14,3,1
3,618,1,4,7,10,18,6,1,2,0,0,0,0,0,0,0,5,5,5,0,5,5,5,5,4,3,2,1,0,0,17,5,1
4,623,1,4,5,0,23,6,1,5,0,1,1,1,4,1,6,8,2,9,0,10,2,15,15,0,16,18,0,20,0,18,1,1
3,610,1,4,7,6,10,6,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1
1,609,1,4,7,0,9,6,1,5,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0,7,1
4,623,1,5,5,1,23,6,1,9,0,1,1,1,4,1,6,8,2,9,0,10,2,15,15,0,16,18,0,20,0,18,1,1
1,620,1,5,4,7,20,6,1,7,0,0,0,0,1,2,2,3,3,3,4,4,4,4,5,5,5,6,6,6,7,10,1,1
1,617,1,5,7,0,17,6,1,9,3,3,3,3,3,4,5,10,10,10,10,10,10,10,15,15,15,15,15,15,15,14,10,1
3,601,1,5,0,20,1,6,1,3,0,1,2,3,4,5,6,7,8,9,10,10,10,10,10,10,10,10,10,5,0,5,0,1
1,604,1,6,3,0,4,6,1,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,2
3,610,1,6,10,10,10,6,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2
1,622,1,6,8,1,22,6,1,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,10,1,2
1,607,1,6,2,4,7,6,1,4,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,8,2,2
1,612,1,7,3,5,12,6,1,1,0,1,2,3,4,5,6,7,8,9,10,11,11,12,12,13,14,15,16,17,17,17,3,2
1,602,1,7,6,0,2,6,1,3,0,0,2,2,2,2,4,4,4,6,10,6,7,7,6,5,3,5,17,18,20,12,4,2
1,605,1,7,4,3,5,6,1,2,0,1,2,4,5,6,7,8,9,10,11,12,14,15,16,17,18,18,19,20,20,20,5,2
1,619,1,7,7,0,19,6,1,3,0,0,0,0,0,1,2,3,4,5,5,6,6,7,7,8,8,9,9,10,10,20,3,2
2,614,1,8,5,0,14,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,605,1,8,3,2,5,6,1,2,0,1,2,4,5,6,7,8,9,10,11,12,14,15,16,17,18,18,19,20,20,20,4,2
1,612,1,8,2,5,12,6,1,1,0,1,2,3,4,5,6,7,8,9,10,11,11,12,12,13,14,15,16,17,17,17,2,2
2,613,1,8,1,0,13,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2
3,603,1,9,5,0,3,6,1,4,0,0,0,0,4,6,6,9,6,6,0,1,1,1,0,0,0,0,0,0,0,8,6,2
1,608,1,9,3,1,8,6,1,4,0,0,0,1,2,2,3,3,4,4,5,6,6,7,7,8,8,9,10,10,10,2,1,2
1,620,1,9,3,7,20,6,1,2,0,0,0,0,1,2,2,3,3,3,4,4,4,4,5,5,5,6,6,6,7,10,0,2
1,612,1,9,2,5,12,6,1,3,0,1,2,3,4,5,6,7,8,9,10,11,11,12,12,13,14,15,16,17,17,17,2,2
1,606,1,10,6,2,6,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
1,619,1,10,5,0,19,6,1,2,0,0,0,0,0,1,2,3,4,5,5,6,6,7,7,8,8,9,9,10,10,20,1,2
2,624,1,10,0,0,24,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2
1,612,1,10,3,5,12,6,1,1,0,1,2,3,4,5,6,7,8,9,10,11,11,12,12,13,14,15,16,17,17,17,3,2
4,616,1,1,5,0,16,6,2,10,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,20,1
3,603,1,1,8,7,3,6,2,8,0,0,0,0,4,6,6,9,6,6,0,1,1,1,0,0,0,0,0,0,0,8,6,1
4,611,1,1,9,8,11,6,2,7,0,1,1,6,5,5,1,9,10,6,10,13,9,10,4,10,5,7,5,10,0,7,6,1
1,612,1,1,11,15,12,6,2,5,0,1,2,3,4,5,6,7,8,9,10,11,11,12,12,13,14,15,16,17,17,17,11,1
2,613,1,2,1,0,13,6,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
1,617,1,2,10,20,17,6,2,2,3,3,3,3,3,4,5,10,10,10,10,10,10,10,15,15,15,15,15,15,15,14,10,1
2,624,1,2,2,0,24,6,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
1,602,1,2,7,7,2,6,2,7,0,0,2,2,2,2,4,4,4,6,10,6,7,7,6,5,3,5,17,18,20,12,4,1
1,607,1,3,7,9,7,6,2,5,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,8,7,1
1,609,1,3,7,0,9,6,2,8,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0,7,1
1,602,1,3,7,15,2,6,2,3,0,0,2,2,2,2,4,4,4,6,10,6,7,7,6,5,3,5,17,18,20,12,4,1
1,621,1,3,10,0,21,6,2,8,0,2,2,3,3,4,4,6,7,9,9,11,11,13,16,13,16,16,18,18,18,9,9,1
3,601,1,4,1,0,1,6,2,1,0,1,2,3,4,5,6,7,8,9,10,10,10,10,10,10,10,10,10,5,0,5,1,1
1,606,1,4,5,0,6,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1,608,1,4,5,2,8,6,2,0,0,0,0,1,2,2,3,3,4,4,5,6,6,7,7,8,8,9,10,10,10,2,2,1
4,611,1,4,5,1,11,6,2,1,0,1,1,6,5,5,1,9,10,6,10,13,9,10,4,10,5,7,5,10,0,7,5,1
2,624,1,5,3,0,24,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
1,615,1,5,5,0,15,6,2,4,0,1,2,3,4,5,6,7,8,9,5,5,5,5,5,5,5,5,10,10,10,10,5,1
3,603,1,5,5,1,3,6,2,3,0,0,0,0,4,6,6,9,6,6,0,1,1,1,0,0,0,0,0,0,0,8,6,1
1,612,1,5,3,10,12,6,2,0,0,1,2,3,4,5,6,7,8,9,10,11,11,12,12,13,14,15,16,17,17,17,3,1
4,623,1,6,10,20,23,6,2,0,0,1,1,1,4,1,6,8,2,9,0,10,2,15,15,0,16,18,0,20,0,18,0,2
3,601,1,6,0,0,1,6,2,7,0,1,2,3,4,5,6,7,8,9,10,10,10,10,10,10,10,10,10,5,0,5,0,2
